beach_id,tide_time,tide_type,tide_height
967,2023-09-28 04:15:00.000000 +00:00,high,3.074844816021612
967,2023-09-28 10:30:00.000000 +00:00,low,-3.25679169455242
967,2023-09-28 16:34:00.000000 +00:00,high,3.5728143331296995
967,2023-09-28 22:55:00.000000 +00:00,low,-3.6303396983491476
967,2023-09-29 04:57:00.000000 +00:00,high,3.5188032686167103
967,2023-09-29 11:11:00.000000 +00:00,low,-3.6597470913714067
967,2023-09-29 17:15:00.000000 +00:00,high,3.9257210116543324
967,2023-09-29 23:34:00.000000 +00:00,low,-3.888038574199866
967,2023-09-30 05:36:00.000000 +00:00,high,3.772030689423386
967,2023-09-30 11:49:00.000000 +00:00,low,-3.8477335663035666
967,2023-09-30 17:54:00.000000 +00:00,high,4.048450717180528
968,2023-09-21 02:59:00.000000 +00:00,low,-3.6216839482869196
968,2023-09-21 09:22:00.000000 +00:00,high,3.4824390281473896
968,2023-09-21 15:19:00.000000 +00:00,low,-3.3823196165779534
968,2023-09-21 21:45:00.000000 +00:00,high,3.1753679315846086
968,2023-09-22 03:42:00.000000 +00:00,low,-2.9732123591865336
968,2023-09-22 10:09:00.000000 +00:00,high,2.8357853308191276
968,2023-09-22 16:10:00.000000 +00:00,low,-2.7253760963954186
968,2023-09-22 22:42:00.000000 +00:00,high,2.4486352503694473
968,2023-09-23 04:41:00.000000 +00:00,low,-2.2836088254299525
968,2023-09-23 11:18:00.000000 +00:00,high,2.2228301609492522
968,2023-09-23 17:25:00.000000 +00:00,low,-2.1339942362469473
968,2023-09-24 00:10:00.000000 +00:00,high,1.9206466406248133
968,2023-09-24 06:10:00.000000 +00:00,low,-1.8194024054432356
968,2023-09-24 13:00:00.000000 +00:00,high,2.0175091069638342
968,2023-09-24 19:11:00.000000 +00:00,low,-2.0169624631806986
968,2023-09-25 01:58:00.000000 +00:00,high,2.0637896918315257
968,2023-09-25 07:59:00.000000 +00:00,low,-2.014641102992293
968,2023-09-25 14:36:00.000000 +00:00,high,2.5462986379085746
968,2023-09-25 20:49:00.000000 +00:00,low,-2.615655327918911
968,2023-09-26 03:17:00.000000 +00:00,high,2.82575952735608
968,2023-09-26 09:20:00.000000 +00:00,low,-2.7928218499259745
968,2023-09-26 15:43:00.000000 +00:00,high,3.4801401116434736
968,2023-09-26 21:54:00.000000 +00:00,low,-3.537993067064503
968,2023-09-27 04:14:00.000000 +00:00,high,3.771424209568567
